,Turbine_exit_pressure_bar,Turbine_exit_temperature_C,Ship_speed_knots,output_power
1956,1.11,466.0,3.0,81.05937364792386
1957,1.39,581.0,9.0,1219.7966515848211
1958,2.08,702.0,15.0,4342.937684322529
1959,2.96,822.0,21.0,10945.308805106837
1960,3.57,920.0,24.0,16502.78620930718
1961,4.49,1080.0,27.0,27140.00949485198
1962,2.96,821.0,21.0,10945.308805106837
1963,1.11,449.0,3.0,79.61214663217017
1964,2.08,700.0,15.0,4342.937684322529
1965,2.5,766.0,18.0,7208.698502927139
1966,3.57,918.0,24.0,16502.78620930718
1967,4.48,1080.0,27.0,27140.00949485198
1968,1.13,478.0,3.0,144.51326206513045
1969,1.25,573.0,6.0,638.4763469645657
1970,1.39,599.0,9.0,1219.7966515848211
1971,1.66,655.0,12.0,2386.039620401448
1972,2.08,724.0,15.0,4342.937684322529
1973,3.59,943.0,24.0,16502.78620930718
1974,1.18,515.0,3.0,335.1765202114951
1975,1.24,564.0,6.0,601.9919842808761
1976,1.66,654.0,12.0,2386.039620401448
1977,2.08,723.0,15.0,4342.937684322529
1978,4.51,1100.0,27.0,27140.00949485198
1979,1.27,586.0,3.0,683.641977347675
1980,1.24,559.0,6.0,582.3465582204279
1981,1.39,598.0,9.0,1219.7966515848211
1982,1.66,653.0,12.0,2386.039620401448
1983,2.08,722.0,15.0,4342.937684322529
1984,2.97,843.0,21.0,10945.308805106837
1985,4.51,1100.0,27.0,27140.00949485198
1986,1.33,664.0,3.0,1028.6516825649057
1987,1.23,552.0,6.0,550.0719296925488
1988,2.08,721.0,15.0,4342.937684322529
1989,2.51,790.0,18.0,7208.698502927139
1990,2.97,842.0,21.0,10945.308805106837
1991,3.58,940.0,24.0,16502.78620930718
1992,4.51,1100.0,27.0,27140.00949485198
1993,1.32,664.0,3.0,969.6421005549777
1994,1.39,596.0,9.0,1219.7966515848211
1995,1.66,651.0,12.0,2386.039620401448
1996,2.51,788.0,18.0,7208.698502927139
1997,2.97,841.0,21.0,10945.308805106837
1998,3.58,939.0,24.0,16502.78620930718
1999,4.51,1100.0,27.0,27140.00949485198
2000,1.26,623.0,3.0,716.0317976061856
2001,1.23,550.0,6.0,550.0719296925488
2002,2.08,719.0,15.0,4342.937684322529
2003,2.51,787.0,18.0,7208.698502927139
2004,2.97,840.0,21.0,10945.308805106837
2005,3.58,937.0,24.0,16502.78620930718
2006,4.51,1090.0,27.0,27140.00949485198
2007,2.08,718.0,15.0,4342.937684322529
2008,2.51,786.0,18.0,7208.698502927139
2009,3.58,936.0,24.0,16502.78620930718
2010,4.51,1090.0,27.0,27140.00949485198
2011,1.39,594.0,9.0,1219.7966515848211
2012,1.66,649.0,12.0,2386.039620401448
2013,2.51,785.0,18.0,7208.698502927139
2014,3.58,935.0,24.0,16502.78620930718
2015,4.51,1090.0,27.0,27140.00949485198
2016,1.21,527.0,6.0,463.6990756698534
2017,1.39,593.0,9.0,1219.7966515848211
2018,2.08,716.0,15.0,4342.937684322529
2019,2.5,784.0,18.0,7208.698502927139
2020,2.97,837.0,21.0,10945.308805106837
2021,4.51,1090.0,27.0,27140.00949485198
2022,1.13,473.0,3.0,151.738925168387
2023,1.66,647.0,12.0,2386.039620401448
2024,2.08,715.0,15.0,4342.937684322529
2025,2.97,836.0,21.0,10945.308805106837
2026,4.5,1090.0,27.0,27140.00949485198
2027,1.16,493.0,3.0,256.56340004316644
2028,1.21,519.0,6.0,438.25217517577613
2029,1.39,591.0,9.0,1219.7966515848211
2030,2.97,835.0,21.0,10945.308805106837
2031,1.2,514.0,6.0,424.11500823462205
2032,1.66,645.0,12.0,2386.039620401448
2033,2.08,713.0,15.0,4342.937684322529
2034,2.5,781.0,18.0,7208.698502927139
2035,3.58,931.0,24.0,16502.78620930718
2036,1.39,590.0,9.0,1219.7966515848211
2037,1.66,644.0,12.0,2386.039620401448
2038,2.08,712.0,15.0,4342.937684322529
2039,3.58,930.0,24.0,16502.78620930718
2040,1.23,544.0,3.0,521.9442034674083
2041,1.39,589.0,9.0,1219.7966515848211
2042,1.66,643.0,12.0,2386.039620401448
2043,2.97,832.0,21.0,10945.308805106837
2044,1.25,562.0,3.0,615.6264963974559
2045,1.2,507.0,6.0,410.16633685268346
2046,1.39,588.0,9.0,1219.7966515848211
2047,2.08,710.0,15.0,4342.937684322529
2048,3.57,928.0,24.0,16502.78620930718
2049,1.3,606.0,3.0,835.663645854885
2050,1.2,503.0,6.0,404.469582174174
2051,1.39,587.0,9.0,1219.7966515848211
2052,1.66,642.0,12.0,2386.039620401448
2053,2.08,709.0,15.0,4342.937684322529
2054,2.5,776.0,18.0,7208.698502927139
2055,2.96,830.0,21.0,10945.308805106837
2056,3.57,927.0,24.0,16502.78620930718
2057,1.2,502.0,6.0,405.89377084380135
2058,1.39,587.0,9.0,1219.7966515848211
2059,1.66,641.0,12.0,2386.039620401448
2060,2.96,829.0,21.0,10945.308805106837
2061,1.33,645.0,3.0,1018.8184975591699
2062,1.2,502.0,6.0,405.89377084380135
2063,1.39,586.0,9.0,1219.7966515848211
2064,2.96,828.0,21.0,10945.308805106837
2065,1.33,658.0,3.0,1027.7720366219007
2066,1.2,501.0,6.0,411.7476051549902
2067,1.66,639.0,12.0,2386.039620401448
2068,2.08,706.0,15.0,4342.937684322529
2069,2.5,773.0,18.0,7208.698502927139
2070,3.57,924.0,24.0,16502.78620930718
2071,4.49,1080.0,27.0,27140.00949485198
2072,1.29,633.0,3.0,852.3769187719828
2073,1.2,499.0,6.0,417.4862477355475
2074,2.08,705.0,15.0,4342.937684322529
2075,2.5,772.0,18.0,7208.698502927139
2076,2.96,826.0,21.0,10945.308805106837
2077,3.57,923.0,24.0,16502.78620930718
2078,4.49,1080.0,27.0,27140.00949485198
2079,1.39,583.0,9.0,1219.7966515848211
2080,1.66,637.0,12.0,2386.039620401448
2081,2.08,705.0,15.0,4342.937684322529
2082,2.5,771.0,18.0,7208.698502927139
2083,3.57,922.0,24.0,16502.78620930718
2084,1.18,538.0,3.0,351.188170769291
2085,1.21,500.0,6.0,434.7021754772196
2086,1.39,583.0,9.0,1219.7966515848211
2087,1.66,637.0,12.0,2386.039620401448
2088,2.08,704.0,15.0,4342.937684322529
2089,2.5,770.0,18.0,7208.698502927139
2090,2.96,824.0,21.0,10945.308805106837
2091,2.08,703.0,15.0,4342.937684322529
2092,2.5,769.0,18.0,7208.698502927139
2093,3.57,920.0,24.0,16502.78620930718
2094,1.12,478.0,3.0,118.18671562804799
2095,1.21,500.0,6.0,447.9911124019045
2096,2.08,702.0,15.0,4342.937684322529
2097,2.5,768.0,18.0,7208.698502927139
2098,2.96,822.0,21.0,10945.308805106837
2099,1.66,634.0,12.0,2386.039620401448
2100,2.08,701.0,15.0,4342.937684322529
2101,2.5,767.0,18.0,7208.698502927139
2102,1.39,579.0,9.0,1219.7966515848211
2103,1.66,633.0,12.0,2386.039620401448
2104,2.08,700.0,15.0,4342.937684322529
2105,3.57,917.0,24.0,16502.78620930718
2106,1.11,469.0,3.0,95.99031633288493
2107,1.24,559.0,6.0,576.7335793460143
2108,1.39,599.0,9.0,1219.7966515848211
2109,1.66,654.0,12.0,2386.039620401448
2110,2.51,792.0,18.0,7208.698502927139
2111,2.97,845.0,21.0,10945.308805106837
2112,4.52,1100.0,27.0,27140.00949485198
2113,1.24,562.0,6.0,593.5725159692555
2114,2.08,722.0,15.0,4342.937684322529
2115,2.51,791.0,18.0,7208.698502927139
2116,2.97,843.0,21.0,10945.308805106837
2117,1.21,534.0,3.0,429.675627231476
2118,1.23,551.0,6.0,547.265440255342
2119,2.97,842.0,21.0,10945.308805106837
2120,3.59,940.0,24.0,16502.78620930718
2121,4.51,1100.0,27.0,27140.00949485198
2122,1.28,599.0,3.0,757.4694047070351
2123,1.22,542.0,6.0,513.1791599638927
2124,1.39,597.0,9.0,1219.7966515848211
2125,1.66,652.0,12.0,2386.039620401448
2126,2.08,720.0,15.0,4342.937684322529
2127,2.51,789.0,18.0,7208.698502927139
2128,2.97,841.0,21.0,10945.308805106837
2129,3.58,939.0,24.0,16502.78620930718
2130,1.33,668.0,3.0,1033.9609741494728
2131,1.22,538.0,6.0,497.62827632862326
2132,1.39,596.0,9.0,1219.7966515848211
2133,1.66,651.0,12.0,2386.039620401448
2134,2.08,719.0,15.0,4342.937684322529
2135,2.51,788.0,18.0,7208.698502927139
2136,2.97,840.0,21.0,10945.308805106837
2137,4.51,1090.0,27.0,27140.00949485198
2138,1.39,595.0,9.0,1219.7966515848211
2139,1.66,650.0,12.0,2386.039620401448
2140,2.08,718.0,15.0,4342.937684322529
2141,2.51,787.0,18.0,7208.698502927139
2142,2.97,839.0,21.0,10945.308805106837
2143,3.58,937.0,24.0,16502.78620930718
2144,4.51,1090.0,27.0,27140.00949485198
2145,1.66,649.0,12.0,2386.039620401448
2146,2.08,717.0,15.0,4342.937684322529
2147,2.97,838.0,21.0,10945.308805106837
2148,1.12,494.0,3.0,137.1242361438873
2149,1.21,526.0,6.0,456.63049219927643
2150,1.39,593.0,9.0,1219.7966515848211
2151,1.66,648.0,12.0,2386.039620401448
2152,2.97,837.0,21.0,10945.308805106837
2153,4.51,1090.0,27.0,27140.00949485198
2154,1.1,460.0,3.0,50.51680986972387
2155,1.66,647.0,12.0,2386.039620401448
2156,2.51,783.0,18.0,7208.698502927139
2157,2.97,836.0,21.0,10945.308805106837
2158,1.12,468.0,3.0,130.69758477219375
2159,1.2,516.0,6.0,426.9424416228529
2160,1.66,646.0,12.0,2386.039620401448
2161,2.08,715.0,15.0,4342.937684322529
2162,2.97,835.0,21.0,10945.308805106837
2163,4.51,1090.0,27.0,27140.00949485198
2164,1.14,481.0,3.0,196.50662048204157
2165,1.66,646.0,12.0,2386.039620401448
2166,2.08,714.0,15.0,4342.937684322529
2167,2.97,834.0,21.0,10945.308805106837
2168,3.58,932.0,24.0,16502.78620930718
2169,4.5,1090.0,27.0,27140.00949485198
2170,1.17,498.0,3.0,287.3510080483464
2171,1.2,509.0,6.0,411.5905255223108
2172,2.5,780.0,18.0,7208.698502927139
2173,3.58,930.0,24.0,16502.78620930718
2174,4.5,1090.0,27.0,27140.00949485198
2175,1.19,515.0,3.0,373.5667824383623
2176,1.39,589.0,9.0,1219.7966515848211
2177,1.66,644.0,12.0,2386.039620401448
2178,2.08,712.0,15.0,4342.937684322529
2179,2.5,779.0,18.0,7208.698502927139
2180,1.23,543.0,3.0,518.9701624220099
2181,1.66,643.0,12.0,2386.039620401448
2182,2.08,711.0,15.0,4342.937684322529
2183,4.5,1090.0,27.0,27140.00949485198
2184,1.23,545.0,3.0,532.3533471263024
2185,1.2,506.0,6.0,410.16633685268346
2186,1.39,588.0,9.0,1219.7966515848211
2187,1.66,642.0,12.0,2386.039620401448
2188,2.5,777.0,18.0,7208.698502927139
2189,2.97,830.0,21.0,10945.308805106837
2190,4.5,1090.0,27.0,27140.00949485198
2191,1.27,585.0,3.0,730.8915308576654
2192,1.39,587.0,9.0,1219.7966515848211
2193,1.66,641.0,12.0,2386.039620401448
2194,2.97,829.0,21.0,10945.308805106837
2195,3.57,926.0,24.0,16502.78620930718
2196,4.5,1090.0,27.0,27140.00949485198
2197,1.3,612.0,3.0,873.7816367184412
2198,1.2,501.0,6.0,408.87828386471153
2199,1.66,640.0,12.0,2386.039620401448
2200,2.5,775.0,18.0,7208.698502927139
2201,2.96,828.0,21.0,10945.308805106837
2202,4.5,1080.0,27.0,27140.00949485198
2203,1.32,625.0,3.0,935.9537553329831
2204,1.2,500.0,6.0,411.7476051549902
2205,1.39,585.0,9.0,1219.7966515848211
2206,1.66,639.0,12.0,2386.039620401448
2207,2.5,774.0,18.0,7208.698502927139
2208,1.2,500.0,6.0,417.4862477355475
2209,1.39,584.0,9.0,1219.7966515848211
2210,2.5,773.0,18.0,7208.698502927139
2211,2.96,826.0,21.0,10945.308805106837
2212,3.57,923.0,24.0,16502.78620930718
2213,1.2,500.0,6.0,427.52887225152296
2214,1.66,638.0,12.0,2386.039620401448
2215,2.08,705.0,15.0,4342.937684322529
2216,2.5,772.0,18.0,7208.698502927139
2217,2.96,825.0,21.0,10945.308805106837
2218,4.49,1080.0,27.0,27140.00949485198
2219,1.39,583.0,9.0,1219.7966515848211
2220,2.08,704.0,15.0,4342.937684322529
2221,2.5,770.0,18.0,7208.698502927139
2222,3.57,921.0,24.0,16502.78620930718
2223,1.23,589.0,3.0,604.9764973017865
2224,1.21,501.0,6.0,446.54597978125315
2225,1.39,582.0,9.0,1219.7966515848211
2226,2.08,703.0,15.0,4342.937684322529
2227,2.5,769.0,18.0,7208.698502927139
2228,1.66,635.0,12.0,2386.039620401448
2229,2.08,702.0,15.0,4342.937684322529
2230,2.5,768.0,18.0,7208.698502927139
2231,2.96,822.0,21.0,10945.308805106837
2232,4.49,1080.0,27.0,27140.00949485198
2233,1.22,504.0,6.0,478.3388974355818
2234,1.39,581.0,9.0,1219.7966515848211
2235,1.66,634.0,12.0,2386.039620401448
2236,2.5,767.0,18.0,7208.698502927139
2237,3.57,918.0,24.0,16502.78620930718
2238,1.22,506.0,6.0,488.454825780141
2239,1.39,580.0,9.0,1219.7966515848211
2240,2.5,766.0,18.0,7208.698502927139
2241,1.1,447.0,3.0,49.11356515112043
2242,1.39,579.0,9.0,1219.7966515848211
2243,2.08,699.0,15.0,4342.937684322529
2244,2.5,765.0,18.0,7208.698502927139
2245,3.57,916.0,24.0,16502.78620930718
2246,4.49,1080.0,27.0,27140.00949485198
2247,1.24,556.0,6.0,565.5076215971867
2248,1.39,599.0,9.0,1219.7966515848211
2249,1.66,654.0,12.0,2386.039620401448
2250,3.59,941.0,24.0,16502.78620930718
2251,4.52,1100.0,27.0,27140.00949485198
2252,1.12,470.0,3.0,108.52317662560581
2253,1.23,552.0,6.0,548.6686849739453
2254,1.39,598.0,9.0,1219.7966515848211
2255,2.08,722.0,15.0,4342.937684322529
2256,2.51,791.0,18.0,7208.698502927139
2257,2.97,843.0,21.0,10945.308805106837
2258,3.59,940.0,24.0,16502.78620930718
2259,4.52,1100.0,27.0,27140.00949485198
2260,1.23,545.0,6.0,524.488893516816
2261,1.39,597.0,9.0,1219.7966515848211
2262,2.08,721.0,15.0,4342.937684322529
2263,2.51,790.0,18.0,7208.698502927139
2264,2.97,842.0,21.0,10945.308805106837
2265,3.59,939.0,24.0,16502.78620930718
2266,4.52,1100.0,27.0,27140.00949485198
2267,1.22,537.0,6.0,496.2145596345078
2268,1.39,596.0,9.0,1219.7966515848211
2269,2.97,841.0,21.0,10945.308805106837
2270,3.59,938.0,24.0,16502.78620930718
2271,4.51,1090.0,27.0,27140.00949485198
2272,1.31,629.0,3.0,904.5692447236212
2273,1.22,538.0,6.0,500.455709716854
2274,1.39,595.0,9.0,1219.7966515848211
2275,2.08,719.0,15.0,4342.937684322529
2276,2.51,787.0,18.0,7208.698502927139
2277,1.32,664.0,3.0,992.4291192690156
2278,1.21,528.0,6.0,463.6990756698534
2279,2.08,718.0,15.0,4342.937684322529
2280,2.97,839.0,21.0,10945.308805106837
2281,3.58,936.0,24.0,16502.78620930718
2282,1.25,616.0,3.0,684.2388799518568
2283,1.39,594.0,9.0,1219.7966515848211
2284,1.66,649.0,12.0,2386.039620401448
2285,2.97,838.0,21.0,10945.308805106837
2286,4.51,1090.0,27.0,27140.00949485198
2287,1.18,551.0,3.0,366.2782874820339
2288,1.39,593.0,9.0,1219.7966515848211
2289,1.66,648.0,12.0,2386.039620401448
2290,2.51,784.0,18.0,7208.698502927139
2291,4.51,1090.0,27.0,27140.00949485198
2292,1.2,517.0,6.0,428.3561583169683
2293,2.08,715.0,15.0,4342.937684322529
2294,2.51,783.0,18.0,7208.698502927139
2295,3.58,933.0,24.0,16502.78620930718
2296,4.51,1090.0,27.0,27140.00949485198
2297,1.2,513.0,6.0,418.7114688704477
2298,1.39,591.0,9.0,1219.7966515848211
2299,1.66,646.0,12.0,2386.039620401448
2300,2.08,714.0,15.0,4342.937684322529
2301,3.58,932.0,24.0,16502.78620930718
2302,1.2,510.0,6.0,413.0147141919382
2303,2.08,713.0,15.0,4342.937684322529
2304,2.5,781.0,18.0,7208.698502927139
2305,2.97,833.0,21.0,10945.308805106837
2306,3.58,931.0,24.0,16502.78620930718
2307,1.2,506.0,6.0,405.89377084380135
2308,1.66,644.0,12.0,2386.039620401448
2309,2.97,832.0,21.0,10945.308805106837
2310,3.58,930.0,24.0,16502.78620930718
2311,4.5,1090.0,27.0,27140.00949485198
2312,1.2,504.0,6.0,403.04539350454655
2313,1.39,589.0,9.0,1219.7966515848211
2314,2.08,711.0,15.0,4342.937684322529
2315,2.97,831.0,21.0,10945.308805106837
2316,4.5,1090.0,27.0,27140.00949485198
2317,1.2,524.0,3.0,425.24598158991444
2318,1.2,505.0,6.0,405.89377084380135
2319,1.66,642.0,12.0,2386.039620401448
2320,2.08,710.0,15.0,4342.937684322529
2321,2.5,777.0,18.0,7208.698502927139
2322,2.97,830.0,21.0,10945.308805106837
2323,1.2,502.0,6.0,408.87828386471153
2324,1.66,642.0,12.0,2386.039620401448
2325,2.08,709.0,15.0,4342.937684322529
2326,2.5,776.0,18.0,7208.698502927139
2327,2.97,829.0,21.0,10945.308805106837
2328,3.58,927.0,24.0,16502.78620930718
2329,4.5,1080.0,27.0,27140.00949485198
2330,1.2,501.0,6.0,407.4436232195722
2331,1.39,586.0,9.0,1219.7966515848211
2332,2.5,775.0,18.0,7208.698502927139
2333,2.97,828.0,21.0,10945.308805106837
2334,3.58,926.0,24.0,16502.78620930718
2335,1.29,595.0,3.0,791.4300212923407
2336,1.39,586.0,9.0,1219.7966515848211
2337,1.66,640.0,12.0,2386.039620401448
2338,2.5,774.0,18.0,7208.698502927139
2339,2.97,827.0,21.0,10945.308805106837
2340,1.33,637.0,3.0,989.9158451461439
2341,1.39,585.0,9.0,1219.7966515848211
2342,2.08,706.0,15.0,4342.937684322529
2343,2.96,826.0,21.0,10945.308805106837
2344,4.5,1080.0,27.0,27140.00949485198
2345,1.33,655.0,3.0,1041.0819174976095
2346,2.5,772.0,18.0,7208.698502927139
2347,3.57,923.0,24.0,16502.78620930718
2348,1.33,655.0,3.0,1020.7034531513239
2349,1.21,500.0,6.0,431.832854186941
2350,1.39,583.0,9.0,1219.7966515848211
2351,1.66,637.0,12.0,2386.039620401448
2352,2.08,704.0,15.0,4342.937684322529
2353,3.57,922.0,24.0,16502.78620930718
2354,1.21,501.0,6.0,449.43624502255574
2355,1.66,636.0,12.0,2386.039620401448
2356,2.08,704.0,15.0,4342.937684322529
2357,3.57,921.0,24.0,16502.78620930718
2358,1.22,577.0,3.0,543.2442016587469
2359,1.39,582.0,9.0,1219.7966515848211
2360,1.66,636.0,12.0,2386.039620401448
2361,2.08,703.0,15.0,4342.937684322529
2362,2.96,822.0,21.0,10945.308805106837
2363,3.57,920.0,24.0,16502.78620930718
2364,4.49,1080.0,27.0,27140.00949485198
2365,1.17,533.0,3.0,334.7262252644804
2366,1.66,635.0,12.0,2386.039620401448
2367,2.08,702.0,15.0,4342.937684322529
2368,2.96,821.0,21.0,10945.308805106837
2369,1.14,504.0,3.0,216.74894914667178
2370,1.22,505.0,6.0,482.67429529753576
2371,1.39,580.0,9.0,1219.7966515848211
2372,2.08,701.0,15.0,4342.937684322529
2373,2.5,767.0,18.0,7208.698502927139
2374,4.49,1080.0,27.0,27140.00949485198
2375,1.11,465.0,3.0,82.17359184239703
2376,1.22,508.0,6.0,505.7964172279566
2377,1.39,579.0,9.0,1219.7966515848211
2378,1.66,633.0,12.0,2386.039620401448
2379,2.96,819.0,21.0,10945.308805106837
2380,3.57,916.0,24.0,16502.78620930718
2381,4.49,1080.0,27.0,27140.00949485198
2382,1.1,446.0,3.0,54.710836062266246
2383,1.23,512.0,6.0,534.2068867919204
2384,1.39,579.0,9.0,1219.7966515848211
2385,2.5,765.0,18.0,7208.698502927139
2386,2.96,818.0,21.0,10945.308805106837
2387,3.57,915.0,24.0,16502.78620930718
2388,4.49,1080.0,27.0,27140.00949485198
2389,2.08,722.0,15.0,4342.937684322529
2390,4.52,1100.0,27.0,27140.00949485198
2391,1.22,541.0,6.0,506.1105764933157
2392,1.39,597.0,9.0,1219.7966515848211
2393,2.97,842.0,21.0,10945.308805106837
2394,4.52,1100.0,27.0,27140.00949485198
2395,1.13,478.0,3.0,156.07432303034093
2396,1.39,596.0,9.0,1219.7966515848211
2397,2.08,720.0,15.0,4342.937684322529
2398,2.51,789.0,18.0,7208.698502927139
2399,2.97,841.0,21.0,10945.308805106837
2400,3.59,939.0,24.0,16502.78620930718
2401,1.18,513.0,3.0,336.65306875868225
2402,1.21,528.0,6.0,456.63049219927643
2403,1.66,651.0,12.0,2386.039620401448
2404,2.97,840.0,21.0,10945.308805106837
2405,3.59,938.0,24.0,16502.78620930718
2406,4.52,1090.0,27.0,27140.00949485198
2407,1.21,525.0,6.0,449.5619087286994
2408,2.51,787.0,18.0,7208.698502927139
2409,3.59,937.0,24.0,16502.78620930718
2410,1.33,654.0,3.0,1011.5928344559132
2411,1.21,526.0,6.0,455.216775505161
2412,1.39,594.0,9.0,1219.7966515848211
2413,1.66,649.0,12.0,2386.039620401448
2414,2.08,717.0,15.0,4342.937684322529
2415,2.51,786.0,18.0,7208.698502927139
2416,2.97,838.0,21.0,10945.308805106837
2417,1.31,660.0,3.0,962.6258769619604
2418,1.2,519.0,6.0,431.1835917051991
2419,1.66,648.0,12.0,2386.039620401448
2420,2.08,716.0,15.0,4342.937684322529
2421,2.97,837.0,21.0,10945.308805106837
2422,4.51,1090.0,27.0,27140.00949485198
2423,1.23,596.0,3.0,584.3990654207732
2424,1.2,516.0,6.0,424.11500823462205
2425,1.39,592.0,9.0,1219.7966515848211
2426,1.66,647.0,12.0,2386.039620401448
2427,2.08,715.0,15.0,4342.937684322529
2428,2.51,784.0,18.0,7208.698502927139
2429,3.58,933.0,24.0,16502.78620930718
2430,4.51,1090.0,27.0,27140.00949485198
2431,1.16,534.0,3.0,297.6868478786568
2432,1.39,592.0,9.0,1219.7966515848211
2433,2.08,714.0,15.0,4342.937684322529
2434,2.51,782.0,18.0,7208.698502927139
2435,2.97,835.0,21.0,10945.308805106837
2436,3.58,932.0,24.0,16502.78620930718
2437,1.1,461.0,3.0,54.02492166623247
2438,1.2,508.0,6.0,407.31795951342866
2439,2.08,714.0,15.0,4342.937684322529
2440,2.51,781.0,18.0,7208.698502927139
2441,2.97,834.0,21.0,10945.308805106837
2442,3.58,931.0,24.0,16502.78620930718
2443,4.51,1090.0,27.0,27140.00949485198
2444,1.2,506.0,6.0,405.89377084380135
2445,1.66,645.0,12.0,2386.039620401448
2446,2.51,780.0,18.0,7208.698502927139
2447,2.97,833.0,21.0,10945.308805106837
2448,3.58,930.0,24.0,16502.78620930718
2449,1.39,589.0,9.0,1219.7966515848211
2450,2.5,779.0,18.0,7208.698502927139
2451,2.97,832.0,21.0,10945.308805106837
2452,3.58,929.0,24.0,16502.78620930718
2453,1.16,491.0,3.0,260.96162975819215
2454,1.2,503.0,6.0,407.4436232195722
2455,1.39,588.0,9.0,1219.7966515848211
2456,2.97,831.0,21.0,10945.308805106837
2457,4.5,1090.0,27.0,27140.00949485198
2458,1.2,523.0,3.0,420.81633594835284
2459,1.2,501.0,6.0,407.4436232195722
2460,2.08,710.0,15.0,4342.937684322529
2461,2.5,777.0,18.0,7208.698502927139
2462,2.97,830.0,21.0,10945.308805106837
2463,3.58,927.0,24.0,16502.78620930718
2464,4.5,1080.0,27.0,27140.00949485198
2465,1.21,526.0,3.0,443.1321157643523
2466,1.39,587.0,9.0,1219.7966515848211
2467,2.08,709.0,15.0,4342.937684322529
2468,2.5,776.0,18.0,7208.698502927139
2469,3.58,926.0,24.0,16502.78620930718
2470,1.24,549.0,3.0,562.0937575802858
2471,1.2,501.0,6.0,414.61692644526886
2472,1.66,640.0,12.0,2386.039620401448
2473,2.97,828.0,21.0,10945.308805106837
2474,1.28,585.0,3.0,744.1804677823502
2475,1.2,500.0,6.0,420.3555690258263
2476,1.39,585.0,9.0,1219.7966515848211
2477,2.08,707.0,15.0,4342.937684322529
2478,2.97,827.0,21.0,10945.308805106837
2479,3.58,924.0,24.0,16502.78620930718
2480,4.5,1080.0,27.0,27140.00949485198
2481,1.3,612.0,3.0,884.0441727201678
2482,1.2,500.0,6.0,421.79022967096563
2483,1.39,584.0,9.0,1219.7966515848211
2484,2.08,706.0,15.0,4342.937684322529
2485,2.97,826.0,21.0,10945.308805106837
2486,4.5,1080.0,27.0,27140.00949485198
2487,1.66,638.0,12.0,2386.039620401448
2488,2.08,705.0,15.0,4342.937684322529
2489,2.5,772.0,18.0,7208.698502927139
2490,4.5,1080.0,27.0,27140.00949485198
2491,1.21,503.0,6.0,455.21677550516097
2492,2.5,770.0,18.0,7208.698502927139
2493,2.96,824.0,21.0,10945.308805106837
2494,3.57,921.0,24.0,16502.78620930718
2495,4.5,1080.0,27.0,27140.00949485198
2496,1.3,641.0,3.0,913.6589194680076
2497,1.22,508.0,6.0,491.3450910214436
2498,1.39,582.0,9.0,1219.7966515848211
2499,1.66,636.0,12.0,2386.039620401448
2500,2.5,769.0,18.0,7208.698502927139
2501,2.96,823.0,21.0,10945.308805106837
2502,3.57,920.0,24.0,16502.78620930718
2503,1.22,507.0,6.0,489.89995840079234
2504,1.39,581.0,9.0,1219.7966515848211
2505,1.66,635.0,12.0,2386.039620401448
2506,2.96,822.0,21.0,10945.308805106837
2507,4.49,1080.0,27.0,27140.00949485198
2508,1.22,507.0,6.0,491.3450910214436
2509,3.57,918.0,24.0,16502.78620930718
2510,4.49,1080.0,27.0,27140.00949485198
2511,1.22,506.0,6.0,489.89995840079234
2512,1.66,633.0,12.0,2386.039620401448
